Município,CNES,Nome da UBS,Calendário vacinal afixado em local visível,Há controle de acesso por meio de chave ou senha à área das vacinas,A sala de vacina é utilizada exclusivamente para este fim,Marque quais dos itens abaixo estão FALTANDO na sala de vacina inspecionada,Materiais perfurocortantes são descartados adequadamente,As seringas e agulhas estão em recipientes fechados e limpos,Sala de vacina climatizada,Sala de vacina dispõe de paredes e pisos laváveis e de fácil higienização,O equipamento de refrigeração está susceptível à luz solar direta,Como é registrada a data de abertura do frasco em vacinas multidose,Foi verificada a falta de quais vacinas listadas abaixo,Existem caixas térmicas/isopores sendo utilizadas para outras finalidades,A temperatura interna das caixas térmicas/isopor com vacinas está sendo monitorada continuamente,Tipos de equipamentos utilizados para estocagem das vacinas,Equipamento de armazenamento exclusivo para as vacinas,Tomada elétrica é exclusiva do equipamento,Equipamento mal conservado ou com problemas de funcionamento,Mnutenção dentro da data de validade,Painel de exibição de temperatura funcional,Temperatura interna do equipamento está sendo monitorada por termômetro,Temperatura no painel do equipamento entre 2°C e 8°C,Mecanismo de proteção contra queda de energia,Anotações diárias da temperatura em formulário próprio,Houve alteração anormal da temperatura do equipamento que armazena as vacinas,Como é feito o registro da vacinação,Controle pela ESF do acompanhamento das crianças de 0-1 ano de idade com vacinação em atraso,Agentes da ESF realizaram busca ativa de crianças de 0-1 ano com vacinação em atraso em abril/2023,Quantitativo de crianças de 0-1 ano de idade cadastradas na UBS,Quantitativo de crianças de 0-1 ano de idade com calendário vacinal em atraso em abril/2023,Documentos da última supervisão realizada pela Gestão de saúde municipal nas salas de vacinação,Documentos da última manutenção nos equipamentos de refrigeração,Documentos da designação formal do responsável técnico,Cobertura Vacinal
Bom Conselho,2632411,UBS JOSÉ RAMOS DE OLIVEIRA,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,0,1.4026999999999998
Gravatá,2436051,USF JUCA,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.8270000000000001
Bom Conselho,2632500,UBS LUIZ CASSIMIRO DE FREITAS - BARRA DO BREJO,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,0,1.4026999999999998
Bom Conselho,7306326,UBS JOSÉ ARIÉ MARINHO,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,0,1.4026999999999998
Bom Conselho,2632519,UBS PACS CIDADE,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,0,1.4026999999999998
Gravatá,2435950,PSF DE RUSSINHA,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,0,0.5,0,0,1,0,0.0,0,0,0.8270000000000001
Garanhuns,3253953,USF DR. BRENO BEZERRA DE MELO BRASÍLIA II,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,1,1.0,0,0,0.7910249999999999
Manari,7632320,MANOEL CLARINDO,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,0,0,1,0,0.0,1,1,0.861525
Afogados da Ingazeira,2429462,PSF SAO BRAS,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0.0,1,0.5,0,0,1,1,1.0,0,1,0.8419500000000001
Afogados da Ingazeira,7961103,ESF SAO BRAZ DR ORISVALDO INACIO DA SILVA,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,1,1.0,0,1,0.8419500000000001
Afogados da Ingazeira,6222064,ESTRATEGIA DE SAUDE DA FAMILIA DA VARZINHA,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,1,1.0,0,0,0.8419500000000001
Afogados da Ingazeira,6191118,ESTRATEGIA DE SAUDE DA FAMILIA DO POVOADO DE QUEIMADA GRANDE,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,1,1.0,0,0,0.8419500000000001
Afogados da Ingazeira,2429500,PSF SAO SEBASTIAO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,1,1.0,0,1,0.8419500000000001
São José da Coroa Grande,2713802,Boa Vista,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,0,0.5,0,0,1,0,1.0,1,1,1.145775
Afogados da Ingazeira,7348096,ESF DOIS RIACHOS,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.0,1,0.5,0,0,1,1,1.0,0,0,0.8419500000000001
Serrita,9747117,UBS José Humberto Canejo,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.8987
Carnaíba,3516016,UNIDADE DE SAUDE DA FAMILIA JOAO ALVES DOS REIS,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0.5,1,0.5,1,1,1,0,1.0,0,1,1.015275
Serrita,6381146,PSF São Miguel (Pedro Cabral Monteiro),0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.8987
Serrita,2349442,PSF Maria Andrelina,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.8987
Carnaíba,3390934,UNIDADE DE SAUDE DA FAMILIA MANOEL TEOTONIO DO NASCIMENTO,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,0.5,1,1,1,1,1.0,0,1,1.015275
Carnaíba,963518,UBS ALZIRA FERREIRA DE VASCONCELOS,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,0.5,1,1,1,0,1.0,0,1,1.015275
Carnaíba,7484089,UNIDADE DE SAUDE DA FAMILIA JOAO ANTAS VERISSIMO,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,0,0.5,1,1,1,0,1.0,0,1,1.015275
Garanhuns,7545819,USF MAGANO III,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,1,1.0,0,1,0.7910249999999999
Carnaíba,6512453,UNIDADE DE SAUDE DA FAMILIA DE LAGOA DO CAROA,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,0,0.5,1,1,1,0,1.0,0,1,1.015275
Carnaíba,3390950,UNIDADE DE SAUDE DA FAMILIA ORISVALDO INACIO DA SILVA,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0.0,1,1.0,1,1,1,1,1.0,0,1,1.015275
Carnaíba,3516024,UNIDADE DE SAUDE DA FAMILIA ISMAEL GOMES PATRIOTA,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,0.5,1,1,1,0,1.0,0,1,1.015275
Passira,2825392,UBS Bengalas,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,0,1,0.8428
Passira,3628426,UBS ALTO DA ESPERANCA,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,1,1.0,0,1,0.8428
Orobó,3021475,Manoel Aprígio,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,0,1,0,1.0,1,0,1.1225749999999999
Carnaíba,3390942,UNIDADE DE SAUDE DA FAMILIA LUIZ GONZAGA RIBEIRO,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,0.5,1,1,1,1,1.0,0,1,1.015275
Passira,5095352,UBS ALTO SANTA INES,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,0,1,0.8428
Carnaíba,5173914,UNIDADE DE SAUDE DA FAMILIA PROFESSOR FERNANDO FIGUEIRA,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,0.5,1,1,1,0,1.0,0,1,1.015275
Solidão,6513484,ESF DE PELO SINAL,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1.0,1,1,1,0,1.0,1,1,0.842775
Serrita,2349507,PSF Mameluco (Oswaldo Luciano de Lucena),0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.8987
Solidão,2714701,UNIDADE DE SAUDE DA FAMILIA CENTRO,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.842775
Solidão,2714884,UNIDADE DE SAUDE DA FAMILIA SAO FRANCISCO,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1.0,1,1,1,0,1.0,1,1,0.842775
Santa Cruz,2712873,USF DE POÇO DANTAS,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,1.0,1,1,1,1,1.0,0,1,0.9026000000000001
Santa Filomena,2635372,USF DO DISTRITO DE SOCORRO,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,0,1.105025
Quixaba,7549946,PSF JOSE JACINTO FERREIRA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,0.5,1,0,1,0,0.0,0,1,0.7500249999999999
Quixaba,2347628,PSF ANTONIA RAINHA DE FRANCA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,0,1,0,0.0,1,1,0.7500249999999999
Quixaba,2347644,PSF MARIA DAS DORES PEREIRA DE CARVALHO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,0,1,0,0.0,1,1,0.7500249999999999
Serrita,2349493,PSF Santa Rosa,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.8987
Serrita,4024206,UBS Pedro Benedito dos Santos,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.8987
Santa Cruz da Baixa Verde,7575416,USF JOAQUIM JOSÉ DE GÓES,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1.0,1,0,1,0,1.0,1,1,1.01935
Passira,5095328,UBS ALTO SAO LOURENCO,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,1,1,1,1.0,1,1,0.8428
Passira,3628477,UBS TAMANDUA,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,1,1,1,1.0,0,1,0.8428
Passira,4019318,UBS POÇO DO PAU,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,1,1,1,1.0,0,1,0.8428
Passira,920754,UBS CHÃ DOS COCOS,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,0,1.0,0,1,1,1,1.0,0,1,0.8428
Garanhuns,3002683,USF MAGANO I,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,0.5,1,1,1,1,1.0,0,1,0.7910249999999999
Machados,5149703,Célio Guerra,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,1.02745
Passira,6182518,UBS VARJADAS,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,1,1.0,0,1,0.8428
Machados,2433303,Josefa Ana da Conceição,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,1.02745
Machados,7400195,Cohab - Francisco Porfirio,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,1.02745
Garanhuns,3002705,USF SÍTIO JARDIM,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,1,1,1,1,1.0,0,0,0.7910249999999999
Machados,2353288,Santa Terezinha,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,0,0,1,1,0.0,0,0,1.02745
São Caetano,2630885,PSF TAPIRAIM,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,1,1.0,0,1,1.0078
Orobó,5526051,Centro,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,0,1,0,1.0,1,0,1.1225749999999999
Passira,6178855,UBS PEDRA TAPADA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,1,1.0,1,1,0.8428
Orobó,2636514,Mantidas,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,0,1.0,1,0,1.1225749999999999
Orobó,3491536,Caraúbas,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,0,1,0,1.0,1,1,1.1225749999999999
Passira,3628450,UBS DE CANDEAIS,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,0,1,0.8428
Orobó,2636476,Figueiras,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,0,1.0,1,0,1.1225749999999999
Orobó,2703165,Jundiaí,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,0,1,0,1.0,1,0,1.1225749999999999
Passira,7570155,UBS APARA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,1,1.0,0,1,0.8428
Orobó,2703653,Umburetama,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,0,1,0,1.0,1,0,1.1225749999999999
Garanhuns,3002489,USF DA BRASÍLIA (BRASÍLIA I),0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,0,1,0.7910249999999999
Orobó,2636468,Serra da Capoeira,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,0,1,0,1.0,1,0,1.1225749999999999
Orobó,2636484,Feira Nova,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,0,1,0,1.0,1,0,1.1225749999999999
Machados,3031101,Laranjeiras,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,0,1,1,0.0,0,0,1.02745
Caruaru,3020932,UBS AME FERNANDO LYRA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,0.5,1,1,1,0,1.0,1,1,0.855525
Caruaru,7425880,UBS DEMÓSTENES VERAS E NOVO MUNDO,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,0,1,0.855525
Surubim,2347237,UBS CHEUS,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.9538
Surubim,2347865,UBS LAGOA DA VACA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.9538
Surubim,3545059,UBS VILA SOCIAL,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.9538
Surubim,5086760,UBS NOVA ESPERANÇA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.9538
Surubim,3010791,UBS BELARMINA ARAÚJO,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,0.0,0,1,0.9538
Surubim,3545067,UBS BARRA DA ONÇA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.9538
Surubim,2347792,UBS TATUS,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.9538
Surubim,3545083,UBS FURNAS,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.9538
Surubim,5486114,UBS BARAÚNAS,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.9538
Surubim,5086779,UBS NOSSA SRA DA CONCEIÇÃO,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.9538
Surubim,2347253,UBS DO LÉRIO,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.9538
Surubim,3545040,UBS DO DIOGO,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.9538
Caruaru,2682559,UBS SALGADO III,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1,0.5,1,1,1,0,1.0,1,1,0.855525
Caruaru,2345730,UBS SALGADO I E II,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,0.5,1,1,1,0,1.0,0,1,0.855525
Caruaru,2345641,UBS jOÃO MOTA,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,0.5,1,1,1,0,1.0,0,1,0.855525
Caruaru,2346052,UBS AGAMENON MAGALHÃES E ENCANTO DA SERRA,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,0,0.5,1,1,1,0,1.0,0,1,0.855525
Caruaru,3741265,UBS JARDIM LIBERDADE,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,1,1.0,0,1,0.855525
Caruaru,9954538,UBS INDIANÓPOLIS I E II,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,0,1.0,1,1,1,0,1.0,1,1,0.855525
Caruaru,2345846,UBS GONÇALVES FERREIRA,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1.0,1,0.5,1,1,1,1,1.0,0,1,0.855525
Caruaru,2345684,UBS RENDEIRAS,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,0.5,1,1,1,1,1.0,0,1,0.855525
Caruaru,2682524,UBS JOSÉ LIBERATO I,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,0.5,1,1,1,0,1.0,0,1,0.855525
Caruaru,7474709,UBS JOSÉ LIBERATO II ( NOME ATUAL: PAULO QUEIROZ DE LIMA),1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,0.5,0,0,1,0,1.0,0,1,0.855525
Caruaru,2797992,UBS NOVA CARUARU DR. JORGE GOMES,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,0,1,0.855525
Caruaru,9132821,UBS SEVERINO AFONSO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,0.5,1,1,1,0,1.0,0,1,0.855525
Caruaru,7335865,UBS CAIC,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,1,1,1,0,1.0,0,1,0.855525
São Benedito do Sul,296171,Posto de Saúde Chã de Cajá,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,1,0.84775
Santa Cruz da Baixa Verde,2714574,USF MANOEL DA PAZ (PONTO DE APOIO),0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1.0,1,1,1,1,1.0,1,1,1.01935
Santa Cruz da Baixa Verde,6565786,USF JANAÍNA BRAZ,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,0.5,1,0,1,0,1.0,1,1,1.01935
Santa Cruz da Baixa Verde,2714671,USF DR SEVERIANO DOS SANTOS DINIZ,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0.5,0,1.0,1,0,1,0,1.0,0,1,1.01935
Santa Cruz da Baixa Verde,2714841,USF DR ARTUR LEAL DINIZ,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0.5,0,0.5,1,0,1,0,1.0,0,1,1.01935
Vertentes,2343908,PSF Livramento,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,0,1.0,0,1,1,1,1.0,1,0,0.5533250000000001
Gravatá,5659973,PSF DO CRUZEIRO DR JUDAS TADEU DE SOUZA RIOS,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0.5,0,1.0,0,0,1,0,0.0,0,0,0.8270000000000001
Vertentes,2343916,PSF Capela Nova Serra Seca,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1.0,0,1,1,1,1.0,1,0,0.5533250000000001
Vertentes,4020030,PSF Cruzeiro,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,0,1,1,1,1.0,1,0,0.5533250000000001
Vertentes,6603963,PSF Cruzeiro II,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,1,1,1,1.0,0,0,0.5533250000000001
Vertentes,6679242,PSF Dr Jaime Justiniano de Santana,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,0,1,1,1,1.0,1,0,0.5533250000000001
Gravatá,2435810,PSF DO CAIC,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.8270000000000001
Gravatá,2436027,PSF MARIA GOMES DE ARAUJO PS III,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,0,1.0,0,0,1,0,0.0,0,0,0.8270000000000001
Taquaritinga do Norte,2715546,USF Caic,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0.5,0,1,1.024425
Gravatá,5872766,PSF NIELSON LUCIVANIO SALGADO DA SILVA,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.8270000000000001
Caruaru,2345862,UBS CAJÁ,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,0,1,0.855525
Taquaritinga do Norte,2630923,USF Ana Luiza,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,1,0.5,0,1,1.024425
Caruaru,7425856,UBS BARRA DE TAQUARA,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,0.5,1,1,1,1,1.0,0,1,0.855525
Taquaritinga do Norte,285323,USF Capibaribe,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1.0,0,1.0,1,1,1,0,0.5,0,1,1.024425
Taquaritinga do Norte,2630958,USF Gravatá do Ibiapina,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1.0,0,0.5,1,1,1,0,0.0,0,1,1.024425
Taquaritinga do Norte,2630966,USF Pão de Açúcar,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1.0,0,0.5,1,1,1,0,0.5,0,1,1.024425
Caruaru,9415610,AME LUIZ BEZERRA TORRES,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,0.5,1,1,1,0,1.0,1,1,0.855525
Taquaritinga do Norte,225169,USF Serrinha,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1.0,0,0.5,1,1,1,0,0.5,0,1,1.024425
Taquaritinga do Norte,2630931,USF Vila do Socorro,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,0.5,0,1,1.024425
Caruaru,2682567,UBS SALGADO IV,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,1,1,1,1,1.0,0,1,0.855525
Taquaritinga do Norte,7450257,PSF Badoque,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,0.5,0,1,1.024425
Taquaritinga do Norte,2630974,USF Jerimum,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,0.5,1,1,1,0,0.5,0,1,1.024425
Caruaru,2346060,UBS PELADAS,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,0.5,1,1,1,1,1.0,0,1,0.855525
Garanhuns,6650317,USF BELA VISTA II,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.7910249999999999
Garanhuns,3266087,USF DO ESTIVAS,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.7910249999999999
